"transaction_id","transaction_datetime","customer_id","merchant_id","payment_channel","payment_method","transaction_amount","transaction_fee","currency","transaction_status","merchant_category","customer_region","device_type","is_fraud_flag","settlement_date"
"TXN100160","2024-05-14 05:46:48.873434","CUST1274","MER229","USSD","Credit Card","15627.64","225.02","NGN","Successful","E-commerce","Abuja","POS",0,"2024-05-17"
"TXN100161","2024-08-18 18:59:56.673599","CUST1729","MER246","Card","Credit Card","34007.52","267.2","NGN","Successful","Transport","Port Harcourt","Mobile",0,"2024-08-18"
"TXN100162","2024-08-19 05:43:12.958555","CUST1425","MER359","Card","Credit Card","23387.5","74.62","NGN","Successful","E-commerce","London","Mobile",0,"2024-08-20"
"TXN100163","2024-07-14 13:23:10.436982","CUST1631","MER375","Bank Transfer","Debit Card","6899.7","296.74","NGN","Successful","E-commerce","Lagos","Mobile",0,"2024-07-17"
"TXN100164","2024-02-02 22:56:18.188436","CUST1778","MER301","Card","Wallet Balance","18676.33","54.48","NGN","Successful","E-commerce","Abuja","Mobile",0,"2024-02-02"
"TXN100165","2024-10-31 21:14:59.500902","CUST1498","MER357",NULL,"Debit Card","13757.5","184.2","NGN","Failed","Utilities","London","Mobile",0,"2024-11-01"
"TXN100166","2024-04-27 02:02:00.128949","CUST1451","MER274","Card","Debit Card","12497.44","200.58","USD","Successful","Transport","Abuja","Mobile",0,"2024-04-30"
"TXN100167","2024-03-09 01:54:07.74397","CUST1584","MER207","Card","Debit Card","23950.6","131.5","USD","Successful","Transport","Port Harcourt","Mobile",0,"2024-03-09"
"TXN100168","2024-01-15 21:11:24.864071","CUST1225","MER313","Card","Credit Card","19409.36","147.76","NGN","Successful","E-commerce","Lagos","POS",0,"2024-01-15"
"TXN100169","2024-08-03 16:13:19.856384","CUST1107","MER210","Wallet","Credit Card","23650.82","268.36","NGN","Successful","Retail","Lagos","Mobile",0,"2024-08-03"
"TXN100170","2024-09-04 07:27:49.715058","CUST1119","MER442","Bank Transfer","Credit Card","31021.26","197.13",NULL,"Reversed","E-commerce","Lagos","Web",0,NULL
"TXN100171","2024-01-07 01:18:33.773069","CUST1593","MER236","Bank Transfer","Debit Card","16415.1","154.13","NGN","Failed","Transport","Manchester","Mobile",0,"2024-01-07"
"TXN100172","2024-07-05 21:56:06.686526","CUST1585","MER408","Card","Credit Card","30216.47","47.22",NULL,"Successful","Utilities","Manchester","POS",0,"2024-07-05"
"TXN100173","2024-03-23 16:06:10.766642","CUST1776","MER264","Card","Debit Card","11115.91","12.13","NGN","Successful","Transport","Lagos","Web",0,"2024-03-25"
"TXN100174","2024-08-23 11:42:49.118352","CUST1173","MER339","Bank Transfer","Debit Card","35139.62","46.24","USD","Successful","Utilities","Lagos","Mobile",0,"2024-08-23"
"TXN100175","2024-03-04 15:26:59.705101","CUST1636","MER223","Wallet","Debit Card","11868.32","287.29","NGN","Successful","E-commerce","Lagos","Mobile",0,NULL
"TXN100176","2024-09-09 04:36:52.508799","CUST1453","MER243","Wallet","Wallet Balance","7724.33","231.59","NGN","Pending","Utilities","Lagos","POS",0,"2024-09-11"
"TXN100177","2024-05-21 03:48:05.880934","CUST1015","MER250","Card","Debit Card","22052.49","290.46",NULL,"Failed","Retail","Lagos","Web",0,"2024-05-26"
"TXN100178","2024-12-07 21:45:16.924802","CUST1349","MER449","Bank Transfer","Credit Card","16833.55","20.36",NULL,"Successful","Retail","Lagos","POS",0,"2024-12-07"
"TXN100179","2024-02-20 04:41:00.494588","CUST1121","MER204","Wallet","Wallet Balance","18222.75","207.26","NGN","Successful","E-commerce","London","Mobile",0,"2024-02-20"
"TXN100180","2024-05-04 11:44:28.446721","CUST1661","MER380","Bank Transfer","Wallet Balance","6972.43","22.85",NULL,"Failed","Hospitality","London",NULL,0,"2024-05-04"
"TXN100181","2024-02-11 10:01:40.965843","CUST1729","MER286","Wallet","Credit Card","7280.79","236.8","NGN","Successful","Retail","Lagos","Mobile",0,"2024-02-11"
"TXN100182","2024-12-03 12:18:57.946033","CUST1683","MER249","Card","Debit Card","13504.01","120.48","NGN","Successful","Transport","Port Harcourt","Mobile",0,"2024-12-03"
"TXN100183","2024-11-16 05:29:33.848223","CUST1227","MER226","Wallet","Debit Card","26967.39","37.77","NGN","Successful","Retail","Abuja","Mobile",0,"2024-11-19"
"TXN100184","2024-04-04 03:34:07.171625","CUST1199","MER238","Wallet","Credit Card","13920.84","174.73","NGN","Successful","Hospitality","Lagos","Mobile",0,"2024-04-04"
"TXN100185","2024-08-28 21:27:36.875734","CUST1392","MER433","Wallet","Credit Card","7398.44","91.23","USD","Successful","Retail","London","Web",0,"2024-08-30"
"TXN100186","2024-10-25 06:51:59.305546","CUST1278","MER331","USSD","Wallet Balance","35236.28","201.28","NGN","Successful","Retail","Lagos","POS",0,"2024-10-27"
"TXN100187","2024-07-21 15:33:32.794601","CUST1597","MER286","Bank Transfer","Wallet Balance","7179.54","200.87","NGN","Successful","Retail","Lagos","POS",1,"2024-07-21"
"TXN100188","2024-07-12 07:44:20.639035","CUST1562","MER372","Wallet","Debit Card","18612.65","214.45","NGN","Successful","E-commerce","Lagos","Web",0,"2024-07-12"
"TXN100189","2024-03-29 06:37:33.845837","CUST1795","MER311","Card","Debit Card","27075.35","297.81","NGN","Successful","Hospitality","Manchester","Mobile",0,"2024-03-29"
"TXN100190","2024-02-03 23:34:48.885527","CUST1380","MER311","Card","Credit Card","12890.42","122.14","NGN","Failed","Transport","Port Harcourt",NULL,0,"2024-02-04"
"TXN100191","2024-11-23 11:36:36.142816","CUST1077","MER384","USSD","Debit Card","27033.48","144.94","NGN","Successful","Retail","Abuja","Web",0,"2024-11-26"
"TXN100192","2024-11-24 15:39:43.850703","CUST1409","MER423","Wallet","Debit Card","42921.62","243.34","USD","Failed","Utilities","London","POS",0,"2024-11-25"
"TXN100193","2024-08-19 01:58:07.55657","CUST1616","MER266","Wallet","Wallet Balance","26360.65","177.73","NGN","Successful","Retail","Lagos","POS",1,"2024-08-22"
"TXN100194","2024-05-03 17:54:03.490512","CUST1002","MER314","Card","Debit Card","16454.85","20.8","NGN","Successful","Retail","Manchester","Mobile",0,"2024-05-03"
"TXN100195","2024-05-07 11:04:33.144985","CUST1542","MER380","Wallet","Wallet Balance","18296.46","788.7385262167468","NGN","Failed","Hospitality","Port Harcourt","Mobile",0,NULL
"TXN100196","2024-09-21 23:22:18.288852","CUST1239","MER316","USSD","Wallet Balance","2713.62","24.93","NGN","Successful","Hospitality","Port Harcourt","Mobile",0,"2024-09-23"
"TXN100197","2024-11-23 10:41:09.157865","CUST1503","MER407","Card","Wallet Balance","11695.0","59.54","NGN","Successful",NULL,"London","POS",0,NULL
"TXN100198","2024-11-19 18:52:37.475625","CUST1309","MER246","Bank Transfer","Debit Card","2883.25","39.6","NGN","Successful","Transport","Port Harcourt","POS",0,"2024-11-21"
"TXN100199","2024-10-11 15:42:35.214166","CUST1266","MER313","Card","Debit Card","8962.27","32.6","NGN","Successful","Retail","Manchester","Web",0,"2024-10-11"
"TXN100200","2024-08-22 08:11:49.993122","CUST1032","MER226","Card","Credit Card","17339.69","17.45","USD","Failed","E-commerce","London","Mobile",0,NULL
"TXN100201","2024-01-31 17:03:57.936084","CUST1456","MER295",NULL,"Debit Card","21151.28","25.96","NGN","Successful","Retail","Lagos","Mobile",0,"2024-01-31"
"TXN100202","2024-02-28 23:52:03.127688","CUST1064","MER331","USSD","Debit Card","24110.87","138.31","USD","Successful","Retail","Lagos",NULL,0,"2024-02-29"
"TXN100203","2024-11-23 23:20:04.88939","CUST1106","MER355","USSD","Debit Card","51251.72","83.33","NGN","Successful","Retail","Lagos","Mobile",1,"2024-11-25"
"TXN100204","2024-08-09 08:19:06.825425","CUST1069","MER257",NULL,"Debit Card","5368.96","46.7","NGN","Successful",NULL,"Lagos","Web",0,"2024-08-10"
"TXN100205","2024-01-04 08:33:58.219782","CUST1447","MER272","Bank Transfer","Debit Card","8688.4","201.02","NGN","Failed","E-commerce","Lagos","POS",0,"2024-01-05"
"TXN100206","2024-02-07 00:53:26.575823","CUST1175","MER290","Wallet","Wallet Balance","20590.25","234.2134088812902","NGN","Successful","Retail","Lagos","POS",0,"2024-02-08"
"TXN100207","2024-08-30 04:16:31.790592","CUST1623","MER284","Bank Transfer","Debit Card","28561.76","15.5","NGN","Successful","Retail","Lagos","Web",0,"2024-08-30"
"TXN100208","2024-01-02 20:20:22.108174","CUST1416","MER350","Wallet","Debit Card","10678.12","131.34",NULL,"Successful","E-commerce","London","Mobile",0,"2024-01-02"
"TXN100209","2024-02-28 16:40:42.709502","CUST1286","MER326","Card","Credit Card","19463.13","100.03","NGN","Successful","E-commerce","London","Web",0,"2024-02-29"
"TXN100210","2024-07-19 06:54:28.781465","CUST1366","MER415","Wallet",NULL,"21528.69","102.4","NGN","Successful","E-commerce","Lagos","Mobile",0,"2024-07-21"
"TXN100211","2024-09-09 13:00:06.954437","CUST1429","MER411","Card","Debit Card","45570.05","139.13","NGN","Successful","Retail","Lagos","Web",0,"2024-09-09"
"TXN100212","2024-08-25 23:10:50.279674","CUST1697","MER314","Card","Debit Card","6032.49","203.99","NGN","Successful","Transport","Lagos","Mobile",0,"2024-08-28"
"TXN100213","2024-03-22 20:35:56.943148","CUST1422","MER360","Wallet","Credit Card","23644.15","188.78","NGN","Failed","Utilities","Manchester","POS",0,"2024-03-22"
"TXN100214","2024-09-16 22:41:23.924416","CUST1059","MER292","Bank Transfer","Wallet Balance","29108.29","873.4111520025989","USD","Failed","Hospitality","Abuja",NULL,0,"2024-09-16"
"TXN100215","2024-03-27 14:18:07.223299","CUST1081","MER396","USSD","Wallet Balance","25215.73","160.14","NGN","Successful","Retail",NULL,NULL,0,"2024-03-27"
"TXN100216","2024-04-28 18:30:04.881151","CUST1387","MER417","Bank Transfer","Credit Card","37557.78","147.05","USD","Successful","Utilities","Manchester","Mobile",0,"2024-04-28"
"TXN100217","2024-09-29 11:15:52.951802","CUST1321","MER210","USSD","Debit Card","7422.28","71.89","NGN","Successful","Retail","Manchester","Mobile",0,"2024-09-29"
"TXN100218","2024-08-25 02:47:03.104353","CUST1485","MER206","Card","Credit Card","2307.32","229.06","NGN","Successful","Transport","Lagos","Mobile",0,"2024-08-27"
"TXN100219","2024-11-05 23:11:49.473344","CUST1059","MER216","Card","Debit Card","36238.83","50.82","NGN","Failed","Retail","Abuja","Mobile",0,"2024-11-05"
"TXN100220","2024-08-28 00:41:20.171584","CUST1183","MER342","Card","Wallet Balance","13323.59","152.43","NGN","Reversed","E-commerce",NULL,"Mobile",0,"2024-08-28"
"TXN100221","2024-07-26 10:23:00.114787","CUST1472","MER226","Bank Transfer","Wallet Balance","16495.27","132.18","NGN","Successful","Retail","Lagos","Web",0,"2024-07-28"
"TXN100222","2024-02-04 04:35:27.478227","CUST1541","MER434","Card",NULL,"17953.16","200.91","NGN","Successful","Transport","Port Harcourt","Mobile",0,"2024-02-09"
"TXN100223","2024-05-14 05:11:25.565282","CUST1603","MER431","Bank Transfer","Debit Card","18874.44","276.11","NGN","Successful","Transport","Lagos","Mobile",0,"2024-05-17"
"TXN100224","2024-04-06 19:10:21.867211","CUST1772","MER446","Bank Transfer","Debit Card","30981.28","284.51","USD","Successful","Hospitality","Abuja","Web",0,"2024-04-08"
"TXN100225","2024-03-30 01:20:57.393603","CUST1196","MER413","Card","Credit Card","23132.84","181.80440075395637","NGN","Successful","E-commerce","Manchester","Mobile",0,"2024-03-30"
"TXN100226","2024-12-21 03:34:20.854673","CUST1782","MER346","Bank Transfer","Wallet Balance","5754.16","85.93","NGN","Successful","Retail","Port Harcourt","Mobile",1,NULL
"TXN100227","2024-05-23 11:32:09.845091","CUST1262","MER334","Wallet","Wallet Balance","16270.51","245.37","NGN","Successful","Retail","London","Mobile",0,"2024-05-26"
"TXN100228","2024-11-21 14:19:40.164065","CUST1112","MER359","Card","Debit Card","21240.07","160.3","USD","Successful","Utilities","Port Harcourt","Web",0,"2024-11-26"
"TXN100229","2024-08-18 08:46:27.70945","CUST1484","MER263","Bank Transfer","Debit Card","24551.06","141.38","NGN","Successful","Transport","Abuja","Web",0,"2024-08-19"
"TXN100230","2024-10-17 02:32:49.268489","CUST1199","MER433","USSD","Credit Card","15554.94","216.08","NGN","Successful","Retail","London","Mobile",0,"2024-10-20"
"TXN100231","2024-07-02 11:06:03.368165","CUST1090","MER413","Bank Transfer","Debit Card","11614.21","184.56",NULL,"Failed","E-commerce",NULL,"Mobile",0,"2024-07-04"
"TXN100232","2024-07-29 13:40:40.905577","CUST1004","MER337","USSD","Wallet Balance","32064.38","291.51","NGN","Failed","Retail",NULL,"Mobile",0,"2024-07-29"
"TXN100233","2024-06-28 18:27:17.992272","CUST1738","MER416","Bank Transfer","Credit Card","13107.08","179.35","NGN","Reversed",NULL,"London","Mobile",0,"2024-06-28"
"TXN100234","2024-03-12 06:19:42.863199","CUST1617","MER355","Bank Transfer","Wallet Balance","26155.43","145.13","NGN","Successful","Retail","Abuja","Mobile",0,"2024-03-12"
"TXN100235","2024-09-20 16:40:49.906887","CUST1783","MER270","Card","Credit Card","30589.53","167.42","NGN","Successful","Retail","Lagos","POS",0,"2024-09-20"
"TXN100236","2024-04-12 11:33:57.221935","CUST1776","MER263","USSD","Wallet Balance","20453.83","244.48",NULL,"Successful","Transport","Lagos","Mobile",0,"2024-04-12"
"TXN100237","2024-01-09 21:00:28.317382","CUST1159","MER232","USSD","Debit Card","10638.79","187.68","USD","Failed","Utilities","Lagos","Mobile",0,"2024-01-09"
"TXN100238","2024-08-23 14:20:14.323729","CUST1551","MER388","Card","Wallet Balance","23231.85","612.5438418856451","USD","Successful","Retail","Lagos","Mobile",0,"2024-08-23"
"TXN100239","2024-03-05 15:29:22.385781","CUST1332","MER400","Bank Transfer","Debit Card","14383.68","291.72",NULL,"Successful","E-commerce","Lagos","Mobile",0,"2024-03-07"
"TXN100240","2024-12-09 06:25:01.916153","CUST1013","MER341",NULL,"Credit Card","62853.43","189.33","NGN","Successful","Transport","Lagos","Mobile",0,"2024-12-09"
"TXN100241","2024-12-14 04:24:51.604354","CUST1146","MER347","Bank Transfer","Debit Card","29494.34","120.28","NGN","Reversed","Retail","Lagos","Mobile",0,"2024-12-14"
"TXN100242","2024-11-29 22:12:43.409992","CUST1469","MER277","Bank Transfer","Credit Card","28828.62","210.48","USD","Pending","Hospitality","Abuja","Mobile",0,"2024-11-29"
"TXN100243","2024-05-15 02:35:24.771256","CUST1326","MER399","Wallet","Debit Card","35203.35","201.24","NGN","Successful","Hospitality","Lagos","POS",0,"2024-05-15"
"TXN100244","2024-01-06 15:23:59.858854","CUST1268","MER226","USSD","Debit Card","3027.97","14.02","NGN","Pending","Utilities","London","POS",0,"2024-01-06"
"TXN100245","2024-12-04 20:04:14.189766","CUST1433","MER447","Bank Transfer",NULL,"16302.48","145.53","NGN","Successful","E-commerce","Lagos","Web",0,"2024-12-07"
"TXN100246","2024-06-05 06:53:35.301335","CUST1507","MER222","Wallet","Debit Card","34002.99","225.44","GBP","Successful","Retail","Port Harcourt","Mobile",0,"2024-06-08"
"TXN100247","2024-12-18 19:53:46.373361","CUST1417","MER321","Wallet","Wallet Balance","11616.21","154.72","NGN","Failed","Retail","Manchester","Mobile",0,"2024-12-18"
"TXN100248","2024-12-17 17:18:39.597487","CUST1582","MER253","Bank Transfer",NULL,"4954.99","236.09","USD","Successful","Transport","Lagos","Web",0,"2024-12-17"
"TXN100249","2024-11-07 08:21:46.187619","CUST1239","MER295","Bank Transfer","Debit Card","19112.75","140.76","NGN","Successful",NULL,NULL,"Mobile",0,"2024-11-08"
"TXN100250","2024-04-17 11:22:20.260306","CUST1585","MER357","Bank Transfer","Wallet Balance","8858.47","295.16","NGN","Failed","Utilities","Port Harcourt","Mobile",0,"2024-04-17"
"TXN100251","2024-05-20 13:27:21.96919","CUST1072","MER201",NULL,"Debit Card","9734.08","94.94","USD","Successful","Retail","Lagos","Web",0,"2024-05-23"
"TXN100252","2024-11-06 15:57:26.072956","CUST1005","MER336","USSD","Debit Card","15506.77","36.72",NULL,"Reversed","Transport","Lagos","Mobile",0,"2024-11-06"
"TXN100253","2024-04-25 16:14:12.354608","CUST1360","MER336","Card","Debit Card","6767.48","134.7","NGN","Successful","Retail","Manchester","Mobile",0,"2024-04-25"
"TXN100254","2024-03-02 20:45:23.259493","CUST1669","MER299","Wallet","Wallet Balance","14916.78","167.1","NGN","Successful","Retail","Port Harcourt","Mobile",0,"2024-03-07"
"TXN100255","2024-07-22 05:34:44.612886","CUST1287","MER205","Bank Transfer","Debit Card","20686.83","111.24","NGN","Successful","Transport","Lagos","Web",0,"2024-07-22"
"TXN100256","2024-12-07 16:42:56.957934","CUST1471","MER235","Card","Credit Card","54580.76","80.26","USD","Pending","Transport","Manchester","Web",0,"2024-12-07"
"TXN100257","2024-09-11 01:13:15.667942","CUST1206","MER225","Bank Transfer","Credit Card","12358.94","204.9","NGN","Successful","Retail","London","Web",0,"2024-09-11"
"TXN100258","2024-07-27 01:44:09.059938","CUST1115","MER365","Bank Transfer","Wallet Balance","15740.92","119.37","NGN","Successful","Retail","London","Mobile",0,"2024-07-27"
"TXN100259","2024-02-05 11:15:57.907555","CUST1676","MER240","Wallet","Debit Card","25505.6","193.1","NGN","Successful","Utilities","Manchester","Web",1,"2024-02-07"
"TXN100260","2024-08-12 11:27:47.901185","CUST1763","MER298","Card","Wallet Balance","13707.63","235.93","NGN","Failed","E-commerce","London",NULL,0,"2024-08-14"
"TXN100261","2024-12-27 08:52:18.216888","CUST1163","MER377","Wallet","Wallet Balance","11074.45","230.69","NGN","Successful","Transport","Lagos","Web",0,"2024-12-27"
"TXN100262","2024-02-21 03:08:09.504499","CUST1729","MER424","Bank Transfer","Wallet Balance","34269.17","118.84","USD","Successful","E-commerce","Port Harcourt","Mobile",0,"2024-02-21"
"TXN100263","2024-07-08 04:34:03.916943","CUST1610","MER446","Card","Wallet Balance","43869.15","174.69","GBP","Successful","Retail","London","Web",NULL,"2024-07-08"
"TXN100264","2024-11-16 05:47:17.19632","CUST1164","MER224",NULL,"Wallet Balance","13583.51","140.4","GBP","Successful","Retail","Lagos","Web",0,"2024-11-16"
"TXN100265","2024-09-27 09:07:59.129497","CUST1033","MER378","Bank Transfer","Debit Card","10868.66","262.53","NGN","Successful","E-commerce","Lagos","POS",0,"2024-09-28"
"TXN100266","2024-09-11 09:51:28.408027","CUST1040","MER273","Card","Credit Card","9686.46","264.84","GBP","Successful","Transport","Lagos","Web",0,"2024-09-13"
"TXN100267","2024-09-13 09:45:38.072618","CUST1024","MER301","Bank Transfer","Debit Card","26077.6","109.69","NGN","Pending","Transport","Lagos","Web",0,NULL
"TXN100268","2024-05-11 05:08:32.944866","CUST1596","MER331","Wallet","Debit Card","37494.99","36.6","NGN","Successful","Hospitality","Lagos","Web",0,"2024-05-14"
